SampleNo,Subject,UtteranceNo,TrueClass,feature_value_0,feature_value_1,feature_value_2,feature_value_3,feature_value_4,feature_value_5,feature_value_6,feature_value_7,feature_value_8,feature_value_9,feature_value_10,feature_value_11,feature_value_12,feature_value_13,feature_value_14,feature_value_15,feature_value_16,feature_value_17,feature_value_18,feature_value_19,feature_value_20,feature_value_21,feature_value_22,feature_value_23,feature_value_24,feature_value_25,feature_value_26,feature_value_27,feature_value_28,feature_value_29,feature_value_30,feature_value_31,feature_value_32,feature_value_33,feature_value_34,feature_value_35,feature_value_36,feature_value_37,feature_value_38,feature_value_39,feature_value_40,feature_value_41,feature_value_42,feature_value_43,feature_value_44,feature_value_45,feature_value_46,feature_value_47,feature_value_48,feature_value_49,feature_value_50,feature_value_51,feature_value_52,feature_value_53,feature_value_54,feature_value_55,feature_value_56,feature_value_57,feature_value_58,feature_value_59,feature_value_60,feature_value_61,feature_value_62,feature_value_63,feature_value_64,feature_value_65,feature_value_66,feature_value_67,feature_value_68,feature_value_69,feature_value_70,feature_value_71,feature_value_72,feature_value_73,feature_value_74,feature_value_75,feature_value_76,feature_value_77,feature_value_78,feature_value_79,feature_value_80,feature_value_81,feature_value_82,feature_value_83,feature_value_84,feature_value_85,feature_value_86,feature_value_87,feature_value_88,feature_value_89,feature_value_90,feature_value_91,feature_value_92,feature_value_93,feature_value_94,feature_value_95,feature_value_96,feature_value_97,feature_value_98,feature_value_99,feature_value_100,feature_value_101,feature_value_102,feature_value_103,feature_value_104,feature_value_105,feature_value_106,feature_value_107,feature_value_108,feature_value_109,feature_value_110,feature_value_111,feature_value_112,feature_value_113,feature_value_114,feature_value_115,feature_value_116,feature_value_117,feature_value_118,feature_value_119,feature_value_120,feature_value_121,feature_value_122,feature_value_123,feature_value_124,feature_value_125,feature_value_126,feature_value_127
306,6,6,2,5.968911991,1.299507725,7.951449438,-17.6859029,-5.037636319,14.50140835,1.909064898,-7.149045672,14.07793849,0.805149894,4.538089187,-10.98363499,1.297725082,9.812909536,6.876737634,21.22859281,4.460433132,5.7721578,-5.553112019,6.968062201,5.131325481,24.35800232,12.36474898,4.683842396,-17.52962079,-2.703263378,12.68255161,13.1184304,25.34794518,3.433823588,23.33037595,3.563378095,9.347007431,-4.409891732,37.02595039,20.209519,8.769162111,-34.69887563,-13.71092219,13.32908151,15.66608012,22.47852017,3.667539205,30.33227757,11.59608176,14.69857139,-9.42177402,35.74598239,18.85178708,9.208116303,-37.10374295,-6.479092869,13.68268729,17.92350126,20.68371975,0.831597842,33.2610954,15.56752823,15.39477677,-15.8509325,20.06983104,1.181297653,10.93212758,-27.46835358,-1.946136788,14.18779094,31.16853874,29.41508674,-22.34386708,16.7425727,13.55849427,20.98058515,-41.89660577,16.93630341,6.791836798,19.87754912,-17.88901775,-3.003282676,14.69596809,25.74237002,18.10146135,-12.5826733,11.40064049,-7.833609488,18.91987761,-16.02758139,16.47409789,-3.224687363,21.56402296,-21.41108761,0.918357083,14.36786438,25.00016727,21.05562971,-10.93876857,8.713153748,-11.81736682,23.50133047,-6.476305392,22.37013616,-6.43550528,13.97908282,-22.20663742,-2.560914081,14.12708812,31.94393249,24.31155352,-18.70311478,11.51642879,-4.552760484,29.19064584,-20.03746579,22.72889207,-1.462442173,24.20794967,-25.28178727,-8.482235064,14.70765074,18.83144699,15.12668628,-12.4553701,11.07563517,-2.377689545,30.81867671,6.001531933,23.26316011,-8.88234955,6.878334772
307,6,7,2,6.556806723,1.520740676,9.359432814,-23.6195585,-16.2198495,6.446066363,-4.729659967,-12.26488366,16.36308398,0.083367337,-5.343703387,-22.33900425,8.74251687,8.509771409,1.861913229,15.60424712,3.800010219,13.87097266,12.20033774,10.62096851,-4.844756846,12.97891922,10.55816806,2.099887526,-19.91196534,1.950331768,14.0422892,10.5350128,25.32983165,12.62820513,18.75922267,1.939432806,-3.053420457,-17.64464269,10.65362582,-0.379126953,-9.491585249,-9.635465627,20.56224167,14.84667096,16.56231143,17.20121728,1.331687192,24.62897817,-2.77186188,-3.581465999,-27.04043621,9.042877367,-3.46847341,7.405090619,-20.76474061,10.09453389,15.09401982,28.27869601,26.88971813,-4.651174561,32.08467193,-12.77425706,-8.084585932,-43.86898459,24.61204356,1.762624013,12.1355882,-26.58997037,21.78439842,15.22464627,25.6374239,28.80498949,-6.766204289,15.53043353,-27.35976559,-1.631462552,-22.29848905,32.00375858,-1.529215591,5.354368405,-18.62628705,16.06865563,15.28217464,25.91369118,32.26385847,-6.806059992,9.815819724,-30.13626938,6.09748118,-19.13749104,19.20448479,-10.99522033,16.01065195,-11.23861618,14.64838985,15.66034399,33.28380899,39.17100073,-7.441258926,18.52115456,-33.73763282,-0.520864282,-40.32395086,32.05699895,-9.518347229,2.938340208,-6.413530987,25.90539799,15.47554197,20.54710642,54.44421479,-1.292227075,-3.281715114,-26.08282127,9.430624469,-12.70736277,14.99377796,-2.143722607,16.73241211,1.599120488,14.27088001,15.4674764,20.69105162,23.21768899,-3.202997348,10.6432063,-20.73480475,5.146326764,-16.50296325,17.35809901,-2.596414905,23.34585084
308,6,8,2,8.483375522,-4.453080612,10.47027443,6.458686854,5.727338764,9.715409048,10.18779166,3.516374096,-4.886523541,-9.157390559,-4.00288024,1.093566699,8.627122734,12.98989178,4.496342329,21.65985702,13.54450394,14.97863728,9.64415584,13.79027331,5.264938735,4.60864196,-3.53596212,-0.685808873,-5.487787356,4.202847762,14.34378882,13.71735922,42.66956573,17.16918542,28.94774419,7.147824824,25.8492144,-2.714645328,20.08894552,0.050166841,9.086435706,-5.791632328,7.9077342,14.36168846,20.14226234,18.00086528,6.810176617,18.01185335,1.313985371,15.08731901,-0.924120063,15.08136784,-2.055268479,12.44268372,-4.904824794,7.765679232,14.65231319,16.2075977,42.03250236,14.50699464,32.53996461,5.912600217,25.92263742,-2.000641876,30.93658412,3.311575985,2.658857243,-3.301692783,13.03347762,14.34560439,19.81416967,18.95067175,5.933910475,17.86528898,-0.326738294,13.21324989,-3.738989652,12.75343535,-4.98280483,9.386531108,-6.228777786,5.99446059,14.19334925,17.57173192,36.56292368,7.146341844,26.99079606,2.344852192,20.81156864,-6.418459049,15.91497264,-5.208568254,7.800314868,-1.193285431,9.71996097,14.23533947,19.7589,23.28093831,7.663881402,23.71610534,2.720878789,21.35696623,-1.26180109,19.28711766,-1.93459771,12.95232925,-4.077678368,7.699900453,14.46952687,19.98032957,17.99764651,7.03299904,20.41898382,4.469696127,18.33202584,-2.610347753,14.71662397,-0.657523072,16.48993355,-1.002574038,9.160276646,14.60062035,16.95119972,23.51742506,1.620909446,33.60320855,14.03170099,26.03804989,-14.96626901,0.653315434,-8.179818271,21.24538686
309,6,9,2,6.503410704,1.436744758,10.68504857,-14.35155588,-4.871731262,15.80407718,12.95603309,3.197290372,25.00315617,15.50247666,11.03278402,0.868393837,14.50785572,11.73751776,1.251156824,15.57605408,5.945015116,7.653044203,5.035756963,11.23041746,6.748253275,7.609952284,-0.452639286,-2.978892258,-11.42209528,-2.101736627,14.46434054,4.305852511,26.48288099,16.89426878,16.54091069,10.43047688,22.23597815,16.73080078,18.3927793,0.220510297,-6.327793419,-18.48659501,0.9760247,14.43313141,24.10132501,22.06157829,-8.074461656,11.45503876,-6.386006214,24.95215674,-8.515044258,7.395747152,-5.926167525,22.23356383,-0.111159483,10.51291818,13.45163101,20.96863466,18.25152109,-19.72342185,3.775860377,-8.045648754,21.71746952,-1.778450236,22.44335826,-7.068700938,18.92958661,-9.88775648,13.28006685,14.56491916,26.41506064,13.98345144,-26.53453119,11.67400631,-0.962472585,33.72833344,-11.06028408,16.16122916,-15.93578443,22.23655275,-13.86106477,8.366429866,15.03934768,25.15934479,26.76209213,-24.44059386,3.055175266,-9.699767566,30.55627955,0.024777612,21.11913973,-11.73871051,13.59387028,-9.295398514,12.79606056,15.16072305,21.53874398,8.049674067,-20.8651286,11.8426647,0.615135202,30.19756742,-10.33695859,15.06681873,-12.97095231,17.46622253,-16.06872058,6.846476215,15.34247491,35.30036598,19.4665648,-37.92710982,3.613727439,-0.2959255,36.71202507,-25.28832725,23.40206618,-3.535485024,26.95166738,-31.03757091,9.270094463,15.38310935,35.94318583,17.98413232,-36.60165991,8.87235374,-4.968498179,33.71603176,-19.77874969,37.2103761,-7.186454702,12.52418378
310,6,10,2,6.265359666,2.029728481,9.641058691,-16.65836882,-2.82701736,18.06978272,14.11128178,3.03288199,21.74542603,4.73348141,9.734306386,5.365528507,16.49631146,6.338992861,4.350301888,13.74801273,-12.00891576,-5.396074964,8.587006328,8.089822524,-2.354229184,9.54011474,-7.065317524,2.745829581,-0.542977836,10.95100098,8.25512515,0.830474071,10.31553787,-1.827015654,5.500417462,3.157277052,5.667756189,3.114992501,7.936826297,-2.760940038,0.161929312,-8.417960015,-0.853198034,12.34866688,3.508831281,23.39937169,15.36974162,15.81334324,9.820927798,15.60408987,6.642752976,7.040190008,-2.393451074,-1.057084946,-5.460910093,6.50087156,14.25320253,16.09676708,26.38376359,10.67510302,21.98032178,6.676176953,19.37999475,0.766532161,14.34186582,-1.540536237,9.37367593,-1.853105138,7.341383169,14.48613636,19.81324034,20.67107182,7.216593106,20.73662964,2.229921793,18.75241286,-0.854282161,17.17164859,-2.242918117,12.14663399,-3.693582629,7.059740912,14.40259382,19.89271343,24.34556773,8.491512942,25.61186778,4.347138801,27.49310466,2.349811816,24.99202705,0.271195861,15.84011368,0.45450901,11.81685116,14.31562712,16.09888871,35.99709983,9.184024439,40.28307869,27.3723655,37.6199603,-18.91212587,8.912070817,1.259029707,23.33246614,11.7942421,2.234509003,14.30815523,16.37650524,14.76653971,0.788493268,24.94936411,6.016571509,16.12545232,-17.93036796,2.572563381,-4.201236968,21.98663673,0.409105031,2.702950395,14.51522908,21.11671709,12.32088036,-18.84748801,25.81183198,19.54233568,52.20737189,-4.314538274,17.32621896,-11.05860319,25.06936724
311,6,11,1,6.274417559,-1.319914304,3.534336742,-21.87044977,-9.378926409,7.389143814,9.640601811,-0.704589247,21.30284911,7.725402255,3.227179399,-7.255005562,6.52902267,8.771467435,1.938372947,14.96672607,6.497060736,13.31617112,9.447158954,6.885196208,0.43004155,9.041915424,-1.537317983,-6.462869833,-10.81005331,-0.072790441,12.31131214,12.0061174,21.6915568,7.02551721,14.31815867,6.579066396,12.36471184,-1.17646302,9.318434535,-6.129179378,0.048319003,-2.184250698,1.050464544,14.21836648,7.33986197,39.02547857,25.39754977,26.95038933,6.794636065,23.08194803,7.644311511,22.80995111,-0.629257766,0.939059902,-9.957909725,12.97914716,14.41591967,20.34674337,18.66119108,7.883897642,19.03331971,2.391819051,17.57721594,-4.083798683,17.10052428,-2.150336299,10.97954525,-3.393720695,6.592408917,13.57395024,15.30503292,28.37498435,6.658608392,29.77575058,9.520654357,34.61885742,7.141834,25.66006321,1.52800136,12.12453515,6.26300013,12.75287374,13.6109742,19.68037063,20.48267882,7.537626401,19.20373542,2.062811578,17.64070502,-3.163701943,14.06150197,-3.744420621,7.3800726,-4.87334327,6.39338031,14.09441101,20.17043397,25.23579311,9.038861633,21.60625835,1.486302017,21.94661244,-3.393397101,21.0985138,-0.071198114,10.70568283,-0.336502075,9.863811618,13.75559239,18.44734209,23.2454157,7.289907582,18.85344425,1.957972248,17.71015392,-1.965587583,15.3523282,-3.677750441,5.88280225,-2.946244145,6.887183869,13.28014242,21.25198224,22.45184245,5.00540634,18.88342736,2.905734273,25.10825683,-3.257969037,29.19677809,2.426256983,12.64640274
312,6,12,1,9.695601348,0.359514282,-8.655558614,-31.36741426,14.74161834,-19.54661892,-23.32355079,-41.79121057,18.41485545,4.51854899,15.86543259,-7.079043715,8.559350568,15.38424959,1.231700268,-12.42314096,-45.1312199,15.15244873,-23.33696444,-27.01201774,-61.06859864,32.07666218,24.61580048,31.01704974,-26.13360904,12.7768367,16.1190913,2.925906103,-26.76891057,-75.71661,24.89173325,-29.32600813,-23.96734714,-71.9167166,47.88277609,19.90500426,36.26557088,-11.11130674,30.42315381,16.3467079,-4.336346522,-22.15693151,-43.35233557,33.04776984,-12.48512535,-6.503102229,-42.79261206,28.62964759,8.242654677,25.89362223,-9.697313367,16.87028707,16.96448835,13.68403887,-22.30822591,-59.74872286,70.29558299,-23.53435986,7.715502108,-62.47600862,32.27528421,2.236351518,19.06117897,-14.61546612,24.00546184,15.37283135,3.017460404,-12.01557426,-33.69605833,37.58310388,-6.304920763,-1.867092234,-38.80399483,15.61148107,-4.314876515,13.56124215,-10.86221387,12.09610286,15.91787587,7.147761436,-14.99427078,-43.47209394,51.7287217,-10.01260797,1.815485028,-49.2963324,29.16696149,-3.246342432,13.17164958,-14.03148781,21.1426508,16.63846388,5.636550573,-22.16731268,-48.61335454,65.73032196,-15.28038823,9.525346329,-50.80114998,31.10641007,-0.290448815,10.62851863,-21.21798641,10.83329729,17.30650408,-21.89825353,-38.22996899,-52.91114579,56.2040225,0.379000978,-5.63704918,-56.84969312,40.59304892,3.207112724,12.87561493,-27.39603749,25.13392085,15.9851693,-10.34916772,-21.44848836,-31.21862191,44.62066684,-1.694994088,-1.671485197,-36.98577608,26.44046012,1.762877641,11.0442629
313,6,13,1,8.987149633,-2.870790064,12.09971059,3.682241094,4.995921812,6.411037839,12.98303917,7.134384473,4.836888267,-5.015344984,-8.289286554,-6.050722262,7.289311756,12.56935886,6.241052308,20.72786519,10.78593358,13.68319938,9.492884829,10.59342191,3.235699262,6.425066863,-0.716835438,1.583316788,-5.504060895,1.343177441,13.62887181,5.28194798,28.4020913,17.42321278,23.9073544,13.1584375,24.91467191,13.40838555,25.11607167,8.952097496,8.357117534,-8.333838964,4.824953268,13.96377029,20.06631501,18.14299496,7.273632495,17.90304464,2.261243842,18.86147507,-1.594439826,18.17176372,-0.812104116,11.61127921,-2.309390977,9.125951078,14.28198645,15.78698222,48.25050219,18.90941636,30.55134992,2.247987027,27.97101878,-4.850597565,24.98414312,-0.637266766,0.091647041,-0.440018031,4.021439883,14.42987749,19.8731093,17.43052986,5.902360481,15.4953002,-1.330796698,13.18306589,-6.593864006,9.943720658,-7.571925894,5.909561391,-5.78083926,7.022980538,14.53987213,16.48944206,30.33218253,7.230352734,25.36784115,-0.032698498,17.69882655,-6.946950095,13.1608624,-4.79231463,7.661736001,-3.812482336,8.242012958,14.25276965,20.33816267,19.94760535,8.455536232,20.52562146,2.599514819,20.54532132,-1.771400602,19.26027216,-1.620601827,13.32373003,-4.462341178,7.871650709,14.41771889,18.56308345,31.40833183,10.8005297,30.71549255,8.273990357,35.13199998,1.006150116,29.21024713,2.808306116,10.98497029,1.123119752,12.50565465,14.26578929,19.24719052,26.35116603,5.388182461,25.49662298,5.520647641,32.52461019,5.297751372,25.21761436,-0.470595213,7.765478987
314,6,14,2,12.5123111,-1.230364883,-6.248434139,-42.91751692,-17.33955961,-11.61730757,27.73128841,-0.723221442,9.071980118,-18.3527763,-2.808618499,-29.25257026,-9.320332317,14.72374464,10.1449846,-7.248541831,-65.42654492,-17.66773426,-4.787556355,49.584342,-9.373071744,11.37161888,-25.83320146,16.03484908,-29.71864075,0.978793456,14.8908124,25.12256055,1.592733703,-55.5099408,14.68881028,-18.74039351,37.06145439,-12.5518227,17.44770522,-14.99613795,15.07503046,-15.60172729,5.718019201,11.69225079,15.8435752,5.417989296,-42.98947844,1.451125318,3.674308009,42.09314656,2.780783866,34.36228178,-6.505185829,14.5888081,-15.90147611,15.7598064,10.30296978,9.295077764,2.953850086,-44.65670347,-7.011835881,10.4830113,33.93654324,-13.38112942,5.706612289,-20.73757274,13.20256922,-15.23035052,10.26331238,7.301900198,8.292920809,13.14529208,-26.02399713,-12.79611269,10.67671537,11.76995227,-7.758189892,19.07802939,0.515509314,9.124943204,-4.243367759,18.57937146,7.145057285,3.643169006,8.27755724,-27.39146608,-11.70954821,12.97550567,17.51430319,-3.416332447,13.07714739,-8.5679859,2.361580088,-9.335739554,13.38692713,7.454213388,4.874803189,6.260133212,-31.02508693,-6.951700329,21.96361209,20.10042184,-3.078572528,20.81078992,0.596579499,16.25109468,-2.84240089,20.67369844,7.764643272,7.213913479,8.393094086,-29.799486,-7.789194386,14.68091069,17.17283761,-9.120642451,13.26716412,-9.980775313,5.749095124,-5.038101792,19.82499427,13.03855616,8.148936809,10.83160854,-9.139849875,10.14854544,8.460018122,20.62352004,12.3680896,20.25525741,-11.99951809,-0.821376446
315,6,15,2,6.913388592,0.918576297,5.385086304,-23.94454652,-13.98352855,-6.20432407,-9.382768724,-16.02197744,21.57002017,7.390084804,-2.668038491,-18.11792954,9.695603404,8.37159048,0.734234015,12.89381605,3.705481173,7.868021624,4.555196587,7.301345762,6.270297095,5.855822561,-3.674533517,-6.285279338,-10.75086271,-1.601224179,12.39609159,3.048331467,27.54531287,18.05775347,17.10292738,9.95151661,21.94232971,13.76026884,12.57611475,-9.267696265,-14.3693847,-28.92612673,-9.624786629,13.69720546,15.43974715,37.19939581,9.049843618,10.55400464,-9.95170619,20.6866608,10.2440327,36.63446068,1.30413118,-0.587527897,-42.55208551,-19.06184805,11.48482343,14.3390346,20.99800661,-13.46860886,0.642715345,-14.47710766,19.28502404,11.88294258,43.09877885,10.87705003,19.31245201,-21.09544327,-3.433572843,10.71977826,16.36712406,26.12546494,-1.966096705,5.125671458,0.786971946,19.17179558,5.219191694,26.19661751,-1.827765733,6.843343257,-19.0350413,-2.088346228,9.836182673,12.11295942,27.62665709,6.279630979,9.665872131,10.81229581,18.27888739,-1.446902339,12.70048545,-0.819058805,9.180634957,-2.583236383,11.61319994,9.331394134,10.10977959,21.68392695,2.222360372,10.21924496,6.026072166,15.38444709,4.763910647,22.9337339,4.64111555,0.489858263,-5.7904618,7.339459658,8.104579719,11.13940764,15.92490531,-11.80280974,-0.071806836,10.83915361,11.80898477,2.775696234,10.29952956,-11.56973917,7.90416446,-5.54411639,15.40932433,7.626457759,10.54949668,19.56486686,-21.37707414,-11.86346338,11.57215686,9.865379672,-7.250545348,21.17002746,4.598113133,16.08919059
316,6,16,2,9.606417217,-7.324208952,-9.563172922,-24.25626126,24.87281101,-1.482362743,-8.254144721,-24.21139255,37.38672808,12.13734226,4.974760813,-26.37190245,10.14849154,11.20795718,-11.96377541,-19.10139977,-29.29175062,36.38135068,-0.847018162,-4.89973883,-31.55657074,26.10737941,-0.688913403,3.490508544,-30.10712409,7.688282385,14.90592247,-16.56342163,-24.605487,-30.88314745,48.67487848,-1.987854975,-6.397053009,-41.33573514,32.07445467,2.317014763,5.423471143,-29.22625726,13.55215267,15.34500669,-6.923290231,-21.18576395,-45.28749311,61.63870375,-6.145096349,-8.39212058,-53.59415132,47.80197609,3.832117429,2.931281742,-30.25316627,17.23573425,15.37876446,-12.95140599,-26.20088721,-40.23092474,47.13867516,-1.692993684,-6.924872363,-52.41822563,25.57214791,-1.299953745,7.261304059,-30.82085116,11.3445891,15.43595182,-6.555349655,-23.38594412,-43.45730801,65.57194991,-3.941286608,-7.356499169,-56.38145799,38.64019316,-1.328431675,9.376647786,-33.23741104,13.60232667,15.49503216,4.355816871,-19.74410727,-46.60482232,66.0661872,-11.83781347,5.724722385,-49.32030736,37.93528787,3.207818628,10.57222115,-31.83685508,15.40990943,13.9348568,0.907503185,-20.01442217,-48.8299305,54.54213474,-3.932754365,-3.978853108,-53.71582797,39.47798977,-0.218635559,14.06958683,-31.39490024,14.04291365,12.30882941,-6.689549404,-16.74080897,-46.25274939,49.12899239,10.47731684,-16.63100564,-69.68425888,44.62534124,11.82918224,7.833271053,-46.09385816,10.96965905,9.923607347,0.054881327,-14.38803902,-44.63971124,27.83931637,2.765599483,-2.27234858,-33.607148,35.14097339,-5.941553426,-0.467280148
317,6,17,1,6.847764385,1.733648542,7.147153117,-25.29898054,-17.50264274,-3.481212169,0.993837568,-6.612877297,18.05197792,2.188412961,6.347477343,-11.05636851,1.672168398,11.67086066,-3.280951177,14.49284562,6.154475636,13.47013486,27.11158306,36.89227381,16.9069677,7.055356499,-2.265721664,-9.337691284,-23.49283148,-13.65053075,14.84987883,12.81704725,23.46985702,-5.039930225,11.16388477,18.64465058,38.77406507,8.260415876,15.23555078,-6.488639692,-6.00746755,-27.37161756,-11.14074173,15.42952881,27.11679586,28.65986637,-30.06134549,11.71451198,8.59565167,44.51419887,-7.685744533,21.2189194,1.27186892,22.08439131,-27.72250504,-25.71633563,15.67241087,29.4261054,20.50943984,-39.93366595,17.01950727,5.597605022,35.26478912,-18.68837718,18.6174163,-4.369782073,15.94004663,-33.0730331,-13.68987428,16.08057776,17.0634544,9.246509916,-17.33541045,18.50853953,2.012699174,27.84407136,-8.324445308,23.09070226,-4.861798276,3.912396474,-45.58978015,-26.3908764,15.5903036,26.50011747,17.33916626,-18.69686776,18.53878789,0.019031519,25.1278819,-18.3617152,20.34849633,-7.233446947,13.37929876,-39.04415606,-16.65107817,15.33455018,23.63688625,20.59822119,-23.83973198,21.38930356,12.54445797,43.3044478,0.818529061,34.79242554,0.675278961,5.49624143,-47.34147914,-28.84231823,14.67232985,16.6737213,9.095836263,-13.51562602,14.18351425,0.791206063,23.8465114,-5.744916392,17.88319273,-9.509853377,4.879506328,-29.22752811,-7.448972486,13.87849396,24.65762224,9.19518125,-27.68370484,22.41860054,7.398975173,29.13734934,-11.54205984,35.36775352,6.449685919,26.04042859
318,6,18,1,9.902346154,-6.674913457,-14.26380274,-30.51230492,35.37470791,-1.083294966,-8.413803309,-29.92184361,26.19975613,-10.63123253,-3.702309329,-30.21268618,7.082851319,9.653275434,-4.060574363,-13.05978717,-31.81120276,23.11121631,-7.827490195,-3.506484164,-26.24878582,27.35523194,0.759791243,2.022406542,-19.92985821,20.11149204,15.31328503,-22.8476891,-32.04963876,-36.99417126,32.74136043,-1.339497259,3.108816746,-25.41645724,26.16507553,3.541322337,10.19289112,-19.26227019,17.22776622,16.70909244,1.79410981,-22.96501969,-50.52739614,68.5090533,-10.59356783,-0.066386404,-57.38050734,40.71661175,0.512383436,12.05567275,-31.74147465,18.39915184,17.00047255,-10.71908269,-20.56022539,-31.8126543,47.50480734,-1.317736821,-3.630524403,-39.71652802,31.46962492,3.07536558,8.251374161,-27.26412837,12.0198617,16.57419882,-23.092829,-30.06068916,-32.54592702,39.99352967,-4.348864987,-6.87417418,-34.88434443,27.47429034,4.202565211,7.90288431,-21.52176482,8.66230232,16.74746592,-10.98075978,-21.01256413,-31.46779273,41.61763011,-3.71476974,-3.365668806,-37.43685712,29.57127394,3.022306478,5.885761816,-32.18791007,8.165878772,16.80279668,-2.019977355,-20.47578285,-41.06634317,55.27543348,-6.702655893,0.511960298,-44.7148665,38.53112537,-1.058497368,6.778754235,-31.47458347,16.96033868,16.31850914,4.924171757,-21.28639381,-48.14714319,65.61834335,-15.05131083,5.903849075,-51.54688874,39.19334041,-2.140046805,6.31844117,-27.33999124,14.39780455,14.77804374,-2.34832214,-23.02169034,-44.67841711,61.6452063,-1.84863705,1.920629417,-51.12866107,37.46541786,-3.873141769,10.2603853
319,6,19,2,9.584272996,3.396066683,17.31591443,8.506916355,13.98903926,3.622450282,-2.330544325,-3.558378218,13.18761378,9.457118909,5.089445747,-17.75886678,-3.927029951,14.16829707,8.152224317,21.634451,8.24840544,29.50433433,12.37710203,4.52364663,-19.97992342,11.69171183,7.106253258,2.910571481,-28.64680753,-6.082476706,15.33366202,24.08950034,23.29849063,-18.13249669,46.16517433,13.63972691,8.446624964,-38.39058082,39.12436309,13.4860766,5.576733931,-39.15124852,-13.88717273,14.87224807,18.21977254,16.39740842,-7.904861986,22.06974104,-7.51228632,4.143819697,-19.49230595,20.83987022,4.947081951,11.75248899,-29.45198616,-11.38824882,15.25795385,21.03448721,18.62764089,-13.55502485,20.72757464,-2.775658197,9.315010423,-32.00048916,7.770524989,2.807586965,23.06950029,-23.65796711,-11.09779824,15.30443432,29.49009494,27.74139704,-17.18470755,22.70669445,-5.158429088,12.33688376,-26.61355539,22.66690154,9.235659406,29.24101267,-28.7252413,-13.22252536,14.84324253,27.00431026,41.21048683,-17.80264904,15.4620475,-5.699212728,4.540659311,-35.48662047,21.26945596,19.94050581,21.01799817,-49.76999347,-35.03475285,14.52709963,32.51593144,25.54949158,-14.85672739,19.20356464,-8.96215551,12.06535904,-32.28804994,31.57113017,3.147934192,26.4805763,-46.19218738,-20.93426886,14.45664164,22.47609035,20.23233466,-2.102790285,13.67593137,-10.31312719,14.28326127,-10.67709763,18.53988457,-3.674786315,16.18596508,-18.92638042,-1.226073711,14.22394177,17.31243341,20.59384868,-4.261174707,15.56094452,-7.903330111,10.48038916,-8.847965172,16.50359718,-0.938135796,12.27526723
